Member id,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1070310,3,7,26475,26,2810.50,3.71,1018.27,10.62,0.90935,0.00000,0.09065,0.72899,0.00000,0.00000,0.00000,0.00000,0.00000,0.02266,0.00000,0.24835,0.01039,0.98961,0.00000,0.00000,0.96695,0.00000,0.02266,0.00000,0.00755,0.00283,0.00000,0.00000,0.00000,0.00000,0.00000
1070330,4,21,12350,35,1453.00,1.67,352.86,11.77,0.93927,0.03644,0.02429,0.00000,0.14575,0.34008,0.21053,0.00000,0.00000,0.00000,0.00000,0.30364,0.16397,0.60931,0.14575,0.08097,0.32794,0.00000,0.03644,0.42915,0.04049,0.00000,0.00000,0.01417,0.00000,0.14575,0.00607
1070420,2,14,30925,48,3281.00,3.43,644.27,10.61,0.91754,0.03638,0.04608,0.00000,0.00000,0.00000,0.00000,0.00000,0.00485,0.00000,0.00000,0.99515,0.26677,0.67179,0.00323,0.05821,0.73484,0.00000,0.00000,0.00485,0.24252,0.00000,0.00485,0.00970,0.00000,0.00323,0.00000
1070500,2,14,6825,40,748.50,2.86,170.63,10.97,1.00000,0.00000,0.00000,0.00000,0.21978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.78022,0.09524,0.64103,0.26374,0.00000,0.02198,0.01465,0.58242,0.00000,0.07326,0.00000,0.00000,0.00000,0.04396,0.26374,0.00000
1070600,7,21,20175,52,2193.50,2.48,387.98,10.87,0.84139,0.00000,0.15861,0.56506,0.05204,0.00000,0.07435,0.00743,0.01115,0.00000,0.00743,0.28253,0.14870,0.79926,0.05204,0.00000,0.78810,0.00743,0.00000,0.00372,0.11896,0.00372,0.01115,0.00743,0.00743,0.05204,0.00000
1070660,2,10,13975,42,1527.50,4.20,332.74,10.93,0.95170,0.03220,0.01610,0.00000,0.00000,0.00000,0.00000,0.00000,0.01073,0.00000,0.00000,0.98927,0.23971,0.76029,0.00000,0.00000,0.73345,0.00000,0.23971,0.00000,0.00000,0.00000,0.01073,0.00000,0.00000,0.00000,0.01610
1070670,5,19,14750,39,1222.75,2.05,378.21,8.29,0.90169,0.09831,0.00000,0.07458,0.00000,0.00508,0.00678,0.00000,0.00000,0.00000,0.00508,0.90847,0.04915,0.15085,0.00000,0.80000,0.90678,0.02881,0.00000,0.04576,0.01356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00508
1070790,5,17,7750,29,1046.50,1.71,267.24,13.50,0.92258,0.07742,0.00000,0.02581,0.00000,0.30000,0.00000,0.00000,0.03871,0.03871,0.00000,0.59677,0.12258,0.80000,0.00000,0.07742,0.10323,0.41613,0.03871,0.38710,0.00000,0.00000,0.03871,0.00000,0.01613,0.00000,0.00000
1070880,3,11,5700,16,736.00,1.45,356.25,12.91,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34211,0.00000,0.01316,0.64474,0.12719,0.87281,0.00000,0.00000,0.17544,0.32895,0.00000,0.10526,0.03509,0.00000,0.34211,0.01316,0.00000,0.00000,0.00000
1070980,2,2,10275,24,580.00,12.00,428.13,5.64,1.00000,0.00000,0.00000,0.00000,0.97810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02190,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1071010,5,15,25100,48,2770.00,3.20,522.92,11.04,0.91633,0.08367,0.00000,0.03984,0.28088,0.07769,0.00000,0.00000,0.47510,0.00000,0.00000,0.12649,0.00000,0.68127,0.31275,0.00598,0.08367,0.06076,0.00000,0.08367,0.00000,0.00000,0.47510,0.00000,0.00000,0.29681,0.00000
1071090,4,19,12275,33,1352.00,1.74,371.97,11.01,0.81263,0.04888,0.13849,0.47251,0.00000,0.00000,0.26884,0.00611,0.00000,0.00000,0.00000,0.25255,0.06314,0.93686,0.00000,0.00000,0.94908,0.00000,0.00000,0.00000,0.03259,0.00000,0.00611,0.00000,0.00611,0.00000,0.00611
1071120,2,2,26200,24,2745.00,12.00,1091.67,10.48,0.95420,0.04580,0.00000,0.00000,0.00000,0.00000,0.95420,0.00000,0.00000,0.00000,0.00000,0.04580,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1071340,2,5,11700,24,753.00,4.80,487.50,6.44,0.91026,0.00000,0.08974,0.00000,0.85897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14103,0.00855,0.13248,0.85897,0.00000,0.00000,0.13248,0.00000,0.00000,0.00855,0.00000,0.00000,0.00000,0.00000,0.85897,0.00000
1071460,2,3,26450,69,1935.50,23.00,383.33,7.32,1.00000,0.00000,0.00000,0.00000,0.66352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33648,0.08696,0.24953,0.66352,0.00000,0.00000,0.24953,0.00000,0.00000,0.08696,0.00000,0.00000,0.00000,0.00000,0.66352,0.00000
1071500,2,15,11875,32,1291.75,2.13,371.09,10.88,0.92421,0.07579,0.00000,0.29474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70526,0.29474,0.70526,0.00000,0.00000,0.70526,0.00000,0.00000,0.00000,0.29474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1071560,3,10,8450,43,955.50,4.30,196.51,11.31,1.00000,0.00000,0.00000,0.20118,0.00000,0.03550,0.00000,0.00000,0.00000,0.00000,0.00000,0.76331,0.10059,0.89941,0.00000,0.00000,0.24852,0.61538,0.00000,0.13609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1071640,2,17,20300,34,2116.00,2.00,597.06,10.42,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14286,0.00000,0.00000,0.00000,0.00000,0.85714,0.08621,0.91379,0.00000,0.00000,0.92118,0.00000,0.00000,0.00000,0.07882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1071780,3,22,12325,56,1581.00,2.55,220.09,12.83,0.94523,0.05477,0.00000,0.00000,0.00000,0.00000,0.00000,0.04260,0.00000,0.11359,0.00000,0.84381,0.12373,0.87627,0.00000,0.00000,0.00000,0.42191,0.45436,0.00000,0.00000,0.02434,0.00000,0.03651,0.06288,0.00000,0.00000
1071800,4,32,6825,41,870.50,1.28,166.46,12.75,0.76923,0.23077,0.00000,0.15385,0.00000,0.00000,0.00000,0.03297,0.00000,0.00000,0.01099,0.80220,0.39560,0.45055,0.02198,0.13187,0.57509,0.04396,0.04396,0.02930,0.16117,0.04762,0.00000,0.04396,0.03297,0.02198,0.00000
1071840,7,39,20100,69,2426.75,1.77,291.30,12.07,0.90796,0.02985,0.06219,0.04478,0.12687,0.07836,0.28856,0.01119,0.00000,0.00000,0.13060,0.31965,0.32836,0.54478,0.12687,0.00000,0.44154,0.18035,0.06716,0.10572,0.05970,0.00000,0.00000,0.00746,0.01119,0.12687,0.00000
1071910,3,5,14100,24,1485.00,4.80,587.50,10.53,1.00000,0.00000,0.00000,0.89362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02128,0.08511,0.02128,0.93617,0.00000,0.04255,0.97872,0.02128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1075060,3,15,22350,38,1676.50,2.53,588.16,7.50,0.86130,0.11633,0.02237,0.08054,0.08725,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.83221,0.07159,0.08054,0.09620,0.75168,0.86801,0.00000,0.00000,0.00000,0.03579,0.00000,0.00000,0.00000,0.00000,0.09620,0.00000
1075130,4,24,19600,40,1836.00,1.67,490.00,9.37,0.91709,0.05740,0.02551,0.04082,0.02296,0.00000,0.00000,0.00000,0.19515,0.00000,0.00000,0.74107,0.24872,0.29719,0.22959,0.22449,0.42730,0.01531,0.00000,0.00000,0.13265,0.00000,0.19515,0.00000,0.00000,0.22959,0.00000
1075200,2,8,34125,27,3650.00,3.38,1263.89,10.70,1.00000,0.00000,0.00000,0.54139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45861,0.06374,0.93626,0.00000,0.00000,0.99121,0.00000,0.00000,0.00000,0.00879,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1075220,3,28,11825,32,1601.25,1.14,369.53,13.54,0.72304,0.22199,0.05497,0.13953,0.00000,0.00000,0.00000,0.00000,0.00000,0.09302,0.00000,0.76744,0.62791,0.37209,0.00000,0.00000,0.49894,0.02537,0.15645,0.06342,0.10994,0.14588,0.00000,0.00000,0.00000,0.00000,0.00000
1075280,1,11,14300,38,1174.00,3.45,376.32,8.21,0.85315,0.14685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.08217,0.16958,0.00000,0.74825,0.82517,0.17483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1075350,7,31,21175,58,3238.50,1.87,365.09,15.29,0.93270,0.06730,0.00000,0.05667,0.00708,0.00000,0.04723,0.01417,0.08501,0.00000,0.08501,0.70484,0.62102,0.37190,0.00708,0.00000,0.21724,0.37190,0.10626,0.05903,0.07084,0.04250,0.08501,0.02597,0.01417,0.00708,0.00000
1075400,1,1,900,3,94.50,3.00,300.00,10.50,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1075420,2,10,10850,29,1168.50,2.90,374.14,10.77,1.00000,0.00000,0.00000,0.65668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34332,0.11290,0.65668,0.00000,0.23041,0.93548,0.05530,0.00000,0.00000,0.00922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1075520,5,15,16550,31,1655.50,2.07,533.87,10.00,0.95770,0.00000,0.04230,0.06344,0.38066,0.00000,0.28399,0.00000,0.00000,0.03021,0.00000,0.24169,0.19033,0.39275,0.39879,0.01813,0.51057,0.04230,0.03021,0.01813,0.00000,0.00000,0.00000,0.00000,0.00000,0.39879,0.00000
1075610,5,23,7825,33,861.50,1.43,237.12,11.01,1.00000,0.00000,0.00000,0.24281,0.11502,0.05751,0.06390,0.00000,0.00000,0.00000,0.00000,0.52077,0.25559,0.55272,0.11502,0.07668,0.41853,0.01917,0.28754,0.09585,0.06390,0.00000,0.00000,0.00000,0.00000,0.11502,0.00000
1075630,7,33,12925,62,1392.50,1.88,208.47,10.77,0.93037,0.04062,0.02901,0.22437,0.33656,0.01161,0.04642,0.05222,0.00000,0.06963,0.00000,0.25919,0.16828,0.48743,0.33656,0.00774,0.35590,0.04062,0.15087,0.02321,0.00000,0.00000,0.00000,0.04062,0.05222,0.33656,0.00000
1075690,7,20,6375,29,697.50,1.45,219.83,10.94,0.80784,0.14510,0.04706,0.24314,0.07059,0.04706,0.14118,0.00000,0.10588,0.01569,0.00000,0.37647,0.09412,0.62353,0.11765,0.16471,0.69020,0.00000,0.01569,0.07059,0.00000,0.00000,0.10588,0.00000,0.00000,0.11765,0.00000
1075730,3,16,15875,49,2417.00,3.06,323.98,15.23,0.87717,0.06614,0.05669,0.20472,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08031,0.71496,0.82835,0.17165,0.00000,0.00000,0.37008,0.09449,0.43465,0.00000,0.00000,0.10079,0.00000,0.00000,0.00000,0.00000,0.00000
1077110,3,7,11125,22,1196.50,3.14,505.68,10.76,0.95506,0.00000,0.04494,0.80000,0.00000,0.00000,0.00000,0.00000,0.04045,0.00000,0.00000,0.15955,0.00899,0.99101,0.00000,0.00000,0.95056,0.00000,0.00000,0.00899,0.00000,0.00000,0.04045,0.00000,0.00000,0.00000,0.00000
1077200,2,6,11100,48,1273.00,8.00,231.25,11.47,1.00000,0.00000,0.00000,0.54955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45045,0.39640,0.60360,0.00000,0.00000,0.60360,0.00000,0.00000,0.00000,0.39640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1077300,3,10,22600,25,1747.00,2.50,904.00,7.73,1.00000,0.00000,0.00000,0.21239,0.19912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58850,0.00000,0.25221,0.19912,0.54867,0.80088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19912,0.00000
1077390,2,15,30375,26,2389.00,1.73,1168.27,7.87,0.89136,0.00000,0.10864,0.00000,0.24691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75309,0.00000,0.40165,0.42469,0.17366,0.51358,0.21728,0.00000,0.02222,0.00000,0.00000,0.00000,0.00000,0.00000,0.24691,0.00000
1077480,2,4,9200,19,691.00,4.75,484.21,7.51,1.00000,0.00000,0.00000,0.04348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95652,0.02174,0.14130,0.00000,0.83696,0.97826,0.00000,0.00000,0.00000,0.02174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1077500,1,1,7650,17,433.50,17.00,450.00,5.67,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1077570,3,16,7775,18,988.00,1.13,431.94,12.71,0.92283,0.01929,0.05788,0.22508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01929,0.75563,0.25723,0.74277,0.00000,0.00000,0.80064,0.03859,0.00000,0.00000,0.02572,0.13505,0.00000,0.00000,0.00000,0.00000,0.00000
1080020,3,9,7000,22,566.00,2.44,318.18,8.09,1.00000,0.00000,0.00000,0.10000,0.21429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68571,0.06786,0.20357,0.21429,0.51429,0.61429,0.11429,0.04286,0.00000,0.01429,0.00000,0.00000,0.00000,0.00000,0.21429,0.00000
1080080,3,15,22500,27,2357.50,1.80,833.33,10.48,1.00000,0.00000,0.00000,0.14444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03333,0.82222,0.05333,0.94667,0.00000,0.00000,0.45111,0.46889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08000
1080180,4,10,13100,42,1368.25,4.20,311.90,10.44,0.94275,0.00000,0.05725,0.26718,0.38931,0.00000,0.00000,0.00000,0.00000,0.00000,0.20611,0.13740,0.22328,0.38740,0.38931,0.00000,0.28435,0.30916,0.00000,0.00000,0.00000,0.00000,0.00000,0.01718,0.00000,0.38931,0.00000
1080220,6,23,19225,56,2292.00,2.43,343.30,11.92,0.85956,0.09103,0.04941,0.25618,0.00000,0.00000,0.03121,0.00000,0.14044,0.15085,0.01560,0.40572,0.40962,0.49675,0.00000,0.09363,0.42263,0.01560,0.15085,0.00000,0.23927,0.03121,0.14044,0.00000,0.00000,0.00000,0.00000
1080230,3,11,12325,27,1449.00,2.45,456.48,11.76,0.99189,0.00000,0.00811,0.66734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02434,0.30832,0.13996,0.86004,0.00000,0.00000,0.95132,0.02434,0.00000,0.00000,0.00000,0.02434,0.00000,0.00000,0.00000,0.00000,0.00000
1080250,3,14,5300,20,580.50,1.43,265.00,10.95,0.87264,0.04245,0.08491,0.00000,0.00000,0.00000,0.18868,0.00000,0.04245,0.00000,0.00000,0.76887,0.16981,0.25000,0.00000,0.58019,0.50472,0.00000,0.00000,0.45283,0.00000,0.00000,0.04245,0.00000,0.00000,0.00000,0.00000
1080330,6,39,11775,56,1312.75,1.44,210.27,11.15,0.75796,0.22930,0.01274,0.05096,0.02548,0.01911,0.11890,0.00000,0.03822,0.00000,0.00000,0.74735,0.32696,0.45648,0.07643,0.14013,0.58599,0.05732,0.00637,0.13376,0.00849,0.00000,0.03822,0.02548,0.00000,0.02548,0.11890
1080380,3,7,17750,29,1936.50,4.14,612.07,10.91,0.96620,0.00000,0.03380,0.59155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01268,0.39577,0.05915,0.94085,0.00000,0.00000,0.94085,0.01268,0.02535,0.00000,0.01690,0.00000,0.00000,0.00423,0.00000,0.00000,0.00000
1080390,4,18,27400,35,2804.50,1.94,782.86,10.24,0.93613,0.01460,0.04927,0.02190,0.12591,0.00000,0.00000,0.00000,0.00000,0.00000,0.02190,0.83029,0.09124,0.53923,0.16150,0.20803,0.37591,0.46259,0.00000,0.00000,0.01095,0.00000,0.00000,0.00000,0.00000,0.15055,0.00000
1080470,1,12,2850,20,446.00,1.67,142.50,15.65,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.68421,0.00000,0.31579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1080570,3,11,13100,26,1307.00,2.36,503.85,9.98,1.00000,0.00000,0.00000,0.50382,0.13740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35878,0.01145,0.85115,0.13740,0.00000,0.81298,0.03817,0.00000,0.00000,0.00000,0.01145,0.00000,0.00000,0.00000,0.13740,0.00000
1080590,4,18,6400,44,1072.00,2.44,145.45,16.75,0.79688,0.18750,0.01563,0.39844,0.00000,0.00000,0.04688,0.00000,0.03516,0.00000,0.00000,0.51953,0.76563,0.23438,0.00000,0.00000,0.51563,0.00000,0.01172,0.07031,0.35547,0.00000,0.03516,0.00000,0.00000,0.00000,0.01172
1080690,6,12,12455,29,915.90,2.42,429.48,7.35,0.97591,0.02409,0.00000,0.03814,0.68647,0.01807,0.09635,0.01204,0.00000,0.00000,0.00000,0.14894,0.01807,0.29546,0.68647,0.00000,0.21879,0.03212,0.01204,0.01807,0.00000,0.00000,0.00000,0.00000,0.01204,0.68647,0.02047
1080750,7,21,10750,54,1989.50,2.57,199.07,18.51,0.96512,0.00000,0.03488,0.05581,0.00000,0.02791,0.07442,0.38372,0.07674,0.00000,0.13256,0.24884,0.62093,0.37907,0.00000,0.00000,0.19070,0.13256,0.02791,0.02791,0.01860,0.00000,0.07674,0.00000,0.44186,0.00000,0.08372
1080820,2,12,11900,23,820.00,1.92,517.39,6.89,0.96639,0.00000,0.03361,0.00000,0.35294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64706,0.15966,0.03361,0.35294,0.45378,0.61345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35294,0.03361
1080950,4,22,50895,42,6371.85,1.91,1211.79,12.52,0.91551,0.04519,0.03930,0.56292,0.04716,0.00000,0.00000,0.00000,0.10168,0.00000,0.00000,0.28824,0.21073,0.74212,0.04716,0.00000,0.71520,0.07859,0.00000,0.02210,0.00000,0.03291,0.10168,0.00000,0.00000,0.04716,0.00236
1081110,3,12,19350,27,1362.50,2.25,716.67,7.04,0.90698,0.00000,0.09302,0.10853,0.72868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16279,0.04522,0.22222,0.72868,0.00388,0.20155,0.04651,0.00000,0.00388,0.01550,0.00000,0.00000,0.00388,0.00000,0.72868,0.00000
1081140,3,10,5325,24,749.50,2.40,221.88,14.08,0.94366,0.00000,0.05634,0.00000,0.28169,0.00000,0.00000,0.00000,0.00000,0.00000,0.19718,0.52113,0.70423,0.01408,0.28169,0.00000,0.04225,0.67606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28169,0.00000
1081260,4,17,8775,27,1003.00,1.59,325.00,11.43,0.87179,0.12821,0.00000,0.12536,0.00000,0.05983,0.00000,0.00000,0.00000,0.00000,0.01709,0.79772,0.04274,0.95726,0.00000,0.00000,0.27350,0.64103,0.01709,0.06838,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1081410,3,4,6400,22,624.50,5.50,290.91,9.76,1.00000,0.00000,0.00000,0.09375,0.00000,0.00000,0.00000,0.00000,0.00000,0.89063,0.00000,0.01563,0.01563,0.98438,0.00000,0.00000,0.09375,0.00000,0.89063,0.00000,0.01563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1081490,3,7,16650,29,1625.50,4.14,574.14,9.76,1.00000,0.00000,0.00000,0.25225,0.00000,0.00000,0.00000,0.00000,0.00000,0.70871,0.00000,0.03904,0.00000,1.00000,0.00000,0.00000,0.26426,0.00000,0.70871,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02703
1081530,6,29,15700,34,2055.00,1.17,461.76,13.09,0.94268,0.02866,0.02866,0.10510,0.00000,0.11465,0.00000,0.00478,0.03344,0.03185,0.00000,0.71019,0.27866,0.70223,0.00000,0.01911,0.54299,0.10350,0.03185,0.24363,0.00000,0.00000,0.03344,0.00000,0.04459,0.00000,0.00000
1081640,4,16,5775,24,1161.00,1.50,240.63,20.10,0.93074,0.06926,0.00000,0.17316,0.00000,0.00000,0.00000,0.02597,0.00000,0.00000,0.12987,0.67100,0.80087,0.19913,0.00000,0.00000,0.60606,0.12987,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19913,0.00000,0.06494
1081720,1,1,400,1,42.00,1.00,400.00,10.50,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1081820,2,15,13200,44,1131.50,2.93,300.00,8.57,0.89773,0.06818,0.03409,0.00000,0.55682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44318,0.32576,0.11742,0.55682,0.00000,0.02273,0.10606,0.01136,0.00000,0.30303,0.00000,0.00000,0.00000,0.00000,0.55682,0.00000
1081850,5,26,28575,61,2688.75,2.35,468.44,9.41,0.91689,0.02625,0.05687,0.28696,0.34646,0.00787,0.00000,0.00000,0.00000,0.00000,0.02100,0.33771,0.13998,0.50656,0.34646,0.00700,0.47419,0.06737,0.03675,0.01837,0.04899,0.00787,0.00000,0.00000,0.00000,0.34646,0.00000
1081900,3,4,16350,22,1091.50,5.50,743.18,6.68,1.00000,0.00000,0.00000,0.02752,0.88991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08257,0.05505,0.05505,0.88991,0.00000,0.05505,0.05505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88991,0.00000
1082020,2,2,22050,24,2153.50,12.00,918.75,9.77,0.95465,0.00000,0.04535,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99320,0.00680,0.00000,0.00680,0.99320,0.00000,0.00000,0.00000,0.00680,0.99320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1082110,4,11,7775,36,576.00,3.27,215.97,7.41,0.98714,0.00000,0.01286,0.07717,0.61736,0.00000,0.10289,0.00000,0.00000,0.00000,0.00000,0.20257,0.00000,0.34405,0.64309,0.01286,0.19293,0.16399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64309,0.00000
1082190,3,16,19975,31,1544.00,1.94,644.35,7.73,0.96621,0.03379,0.00000,0.00000,0.58573,0.00000,0.00000,0.00000,0.04506,0.00000,0.00000,0.36921,0.00501,0.24781,0.70588,0.04130,0.04130,0.20275,0.00000,0.00000,0.00501,0.00000,0.04506,0.00000,0.00000,0.70588,0.00000
1082210,4,26,17695,59,1369.50,2.27,299.92,7.74,0.95762,0.00000,0.04238,0.01130,0.61034,0.00000,0.00000,0.00000,0.00000,0.00000,0.05086,0.32749,0.15513,0.01695,0.82227,0.00565,0.02967,0.12857,0.01808,0.00000,0.00989,0.00000,0.00000,0.00848,0.00000,0.79966,0.00565
1082260,4,6,11125,17,741.50,2.83,654.41,6.67,1.00000,0.00000,0.00000,0.00000,0.83596,0.00000,0.14382,0.00000,0.00000,0.00000,0.00674,0.01348,0.01348,0.15056,0.83596,0.00000,0.14382,0.00674,0.00674,0.00000,0.00000,0.00000,0.00000,0.00674,0.00000,0.83596,0.00000
1085080,1,1,23250,23,1317.50,23.00,1010.87,5.67,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1085220,1,1,225,1,42.00,1.00,225.00,18.67,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1085230,5,30,11375,47,1408.00,1.57,242.02,12.38,0.92747,0.07253,0.00000,0.31209,0.10549,0.00000,0.07033,0.08571,0.00000,0.00000,0.00000,0.42637,0.29890,0.48352,0.12308,0.09451,0.69890,0.00000,0.03736,0.02198,0.00000,0.00000,0.00000,0.00000,0.08571,0.12308,0.03297
1085290,5,30,9500,55,1228.50,1.83,172.73,12.93,0.91579,0.00000,0.08421,0.19474,0.00000,0.26053,0.02105,0.00000,0.00000,0.06316,0.00000,0.46053,0.23684,0.70789,0.00000,0.05526,0.40000,0.00000,0.13421,0.32895,0.13684,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1085340,2,17,9700,24,790.00,1.41,404.17,8.14,0.77320,0.22680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00773,0.00000,0.00000,0.99227,0.08247,0.08247,0.28866,0.54639,0.70361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00773,0.00000,0.00000,0.28866,0.00000
1085460,4,11,7150,30,899.50,2.73,238.33,12.58,0.79720,0.06294,0.13986,0.70979,0.00000,0.00000,0.00000,0.00000,0.01049,0.00000,0.02098,0.25874,0.23077,0.76923,0.00000,0.00000,0.76224,0.02098,0.00000,0.00000,0.00000,0.18881,0.02797,0.00000,0.00000,0.00000,0.00000
1085480,5,10,14525,34,1349.00,3.40,427.21,9.29,0.80379,0.03098,0.16523,0.00000,0.73322,0.00000,0.00000,0.07745,0.03098,0.03442,0.00000,0.12392,0.20138,0.06540,0.73322,0.00000,0.07745,0.01033,0.03442,0.02065,0.00000,0.01549,0.03098,0.00000,0.07745,0.73322,0.00000
1085530,6,12,6050,21,533.50,1.75,288.10,8.82,1.00000,0.00000,0.00000,0.16529,0.42149,0.06198,0.00000,0.00000,0.00000,0.01653,0.01240,0.32231,0.08678,0.49174,0.42149,0.00000,0.26446,0.06198,0.09091,0.06198,0.00000,0.00000,0.00000,0.00000,0.00000,0.42149,0.09917
1085590,3,8,5900,8,385.00,1.00,737.50,6.53,1.00000,0.00000,0.00000,0.10169,0.30508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59322,0.00000,0.10169,0.89831,0.00000,0.10169,0.13559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76271,0.00000
